invoice_id,first_name,last_name,state,rank_by_state,zip,check_in,bedrooms,weekly_rate,rent_discount,total_sale,sum_total,parking,mgmt_discount,pool_access,repeat_customer,year,currency,address,city,county,customer_phone,personal_email,customer_id
212-617-5063,Brock,Bolognia,NY,35.5,10003,2022-3-9,3,710,0.0,4500,5210.0,True,False,True,True,2022,USA,4486 East Coast St,New York,New York,212-402-9216,bbolognia@yahoo.com,A00357
931-303-6041,Lorrie,Nestle,TN,2.5,37388,2022-3-19,3,1120,0.85,3500,5572.0,True,True,True,True,2022,USA,39 S 7th St,Tullahoma,Coffee,931-875-6644,lnestle@hotmail.com,A00358
803-681-3678,Sabra,Uyetake,SC,2.5,29201,2022-3-15,1,1040,0.0,3500,4540.0,True,False,False,True,2022,USD,8839 Hawthorne Blvd,Columbia,Richland,803-925-5213,sabra@uyetake.org,A00359
610-379-7125,Marjory,Mastella,PA,13.5,19087,2022-3-24,1,1150,0.85,6500,8627.5,True,True,False,False,2022,USD,971 San Mateo Ave,Wayne,Delaware,610-814-5533,mmastella@mastella.com,A00360
908-470-4661,Karl,Klonowski,NJ,35.5,8822,2022-3-3,1,610,0.0,4500,5110.0,False,False,False,True,2022,USD,76 Brooks St,Flemington,Hunterdon,908-877-6135,karl_klonowski@yahoo.com,A00361
516-333-4861,Tonette,Wenner,NY,33.5,11590,2022-3-27,2,730,0.0,3500,4230.0,False,False,False,True,2022,USD,4545 Courthouse Rd,Westbury,Nassau,516-968-6051,twenner@aol.com,A00362
215-329-6386,Amber,Monarrez,PA,7.5,19046,2022-3-2,3,1420,0.0,4500,5920.0,True,False,False,True,2022,USA,1928 Foster Ave,Jenkintown,Montgomery,215-934-8655,amber_monarrez@monarrez.org,A00363
818-749-8650,Shenika,Seewald,CA,56.5,91405,2022-3-2,2,720,0.85,5500,6832.0,False,True,False,True,2022,USD,78 Otis St,Van Nuys,Los Angeles,818-423-4007,shenika@gmail.com,A00364
401-559-8961,Arthur,Thomas,RI,1.5,2909,2022-3-3,2,920,0.85,6500,8202.0,True,True,True,True,2022,USD,6589 S 16th St,Providence,Providence,401-458-2547,arthur_thomas@hotmail.com,A00365
215-417-9563,George,Carter,PA,23.5,19006,2022-3-19,1,840,0.85,6500,8054.0,True,True,True,False,2022,USD,1430 Pennsylvania Ave,Huntingdon Valley,Montgomery,215-211-9589,george_carter@gmail.com,A00366
401-300-8122,Oliver,Gray,RI,3.5,2904,2022-3-11                 ,3,860,0.0,3500,4360.0,True,False,True,True,2022,USD,201 Hawk Ct,Providence,Providence,401-960-8259,oliver.gray@aol.com,A00367
732-904-2931,Jamal,Schultz,NJ,22.0,8831,2022-4-4,2,890,0.0,6500,7390.0,False,False,True,True,2022,USD,3075 Sw 152nd Ter,Monroe Township,Middlesex,732-234-1546,jamalsc@vanalsdal.org,A00368
512-861-3814,Cecily,Hollack,TX,31.5,78731,2022-4-3,3,920,0.0,4500,5420.0,False,False,True,True,2022,USD,859 N Groesbeck Hwy,Austin,Travis,512-486-3817,cecily@hollack.org,A00369
303-874-5160,Carmelina,Lindall,CO,6.5,80126,2022-4-27,3,770,0.0,2500,3270.0,False,False,True,True,2022,USD,2664 Lewis Rd,Littleton,Douglas,303-724-7371,carmelina_lindall@lindall.com,A00370
414-573-7719,Maurine,Yglesias,WI,2.5,53214,2022-4-4,3,1180,0.0,6500,7680.0,True,False,True,False,2022,USA,59 Shardy Ln,Milwaukee,Milwaukee,414-748-1374,maurine_yglesias@yglesias.com,A00371
212-462-9157,Tawna,Buvens,NY,7.5,10009,2022-4-13,1,1380,0.0,3500,4880.0,True,False,True,True,2022,USA,3305 Nabell Ave,New York,New York,212-674-9610,tawna@gmail.com,A00372
907-873-2882,Penney,Weight,AK,5.5,99515,2022-4-15,1,890,0.0,5500,6390.0,True,False,True,False,2022,USD,18 Fountain St,Anchorage,Anchorage,907-797-9628,penney_weight@aol.com,A00373
814-420-3553,Elly,Morocco,PA,19.5,16502,2022-4-24,1,950,0.85,3500,5257.5,True,True,False,False,2022,USD,97 W 32nd St,Erie,Erie,814-393-5571,elly_morocco@gmail.com,A00374
410-937-4543,Ilene,Robinson,MD,14.5,21215,2022-4-8,1,700,0.0,6500,7200.0,True,False,False,True,2022,USD,2853 Kains Ave,Baltimore,Baltimore City,410-914-9018,robinsonil@hotmail.com,A00375
208-737-8439,Vallie,Mondella,ID,2.5,83707,2022-4-21,1,1410,0.0,5500,6910.0,True,False,True,True,2022,USD,74 W College St,Boise,Ada,208-862-5339,vmondella@mondella.com,A00376
415-604-7609,Kallie,Blackwood,CA,3.5,94104,2022-4-20,2,1490,0.0,3500,4990.0,True,False,True,False,2022,USA,701 S Harrison Rd,San Francisco,San Francisco,415-315-2761,kallie.blackwood@gmail.com,A00377
919-715-3791,Johnetta,Abdallah,NC,10.5,27514,2022-4-1,3,1040,0.85,2500,4424.0,True,True,False,False,2022,USD,1088 Pinehurst St,Chapel Hill,Orange,919-225-9345,johnetta_abdallah@aol.com,A00378
650-811-9032,Bobbye,Smits,CA,39.5,94070,2022-4-21,3,940,0.0,3500,4440.0,False,False,False,False,2022,USA,30 W 80th St #1995,San Carlos,San Mateo,650-528-5783,bobbye.s@yahoo.com,A00379
925-522-779,Micaela,Rhymes,CA,56.5,94520,2022-4-3,1,720,0.0,2500,3220.0,True,False,True,False,2022,USA,932 Hedley St,Concord,Contra Costa,925-647-3298,micaela_rhymes@gmail.com,A00380
456-794-4519,Jim,Malet,PA,29.5,19132,2022-4-17,2,640,0.85,2500,3684.0,False,True,False,False,2022,USD,309 Decker Dr,Philadelphia,Philadelphia,456-907-9111,jim_malet@yahoo.com,A00381
740-526-5410,Tamar,Hoogland,OH,14.5,43140,2022-4-14,2,640,0.0,6500,7140.0,False,False,True,True,2022,USA,2737 Pistorio Rd #9230,London,Madison,740-343-8575,tamar@hotmail.com,A00382
585-498-4278,Luna,Ambelang,NY,22.5,14895,2022-4-4,1,1030,0.0,4500,5530.0,True,False,True,True,2022,USD,4989 Brandon St,Wellsville,Allegany,585-866-8313,luna_amb@yahoo.com,A00383
410-957-6903,Laurel,Reitler,MD,16.5,21215,2022-4-17,1,640,0.0,3500,4140.0,False,False,False,False,2022,USD,984 Kains Ave,Baltimore,Baltimore City,410-520-4832,laurel_reitler@reitler.com,A00384
973-847-9611,Delisa,Crupi,NJ,32.5,7105,2022-4-15,1,660,0.0,5500,6160.0,True,False,True,True,2022,USD,7565 W Grand Ave,Newark,Essex,973-354-2040,delisa.crupi@crupi.com,A00385
773-352-3437,Viva,Toelkes,IL,3.0,60647,2022-4-9,3,1420,0.85,5500,8127.0,True,True,True,True,2022,USD,4284 Dorigo Ln,Chicago,Cook,773-446-5569,viva.toelkes@gmail.com,A00386
973-796-3667,Elza,Lipke,NJ,19.0,7104,2022-4-18,3,910,0.0,6500,7410.0,False,False,True,False,2022,USA,6794 Lake Dr E,Newark,Essex,973-927-3447,elza@yahoo.com,A00387
505-950-1763,Devorah,Garrison,NM,3.5,88101,2022-4-7                         ,1,690,0.85,3500,4776.5,False,True,True,True,2022,USA,31 Douglas Blvd #950,Clovis,Curry,505-975-8559,devorah@hotmail.com,A00388
718-654-7063,Timothy,Mulqueen,NY,37.5,10309,2022-5-29,3,690,0.0,5500,6190.0,True,False,True,True,2022,USD,44 W 4th St,Staten Island,Richmond,718-332-6527,timothy_mulqueen@mulqueen.org,A00389
904-514-9918,Arlette,Honeywell,FL,3.0,32254,2022-5-10,1,1470,0.0,5500,6970.0,True,False,False,True,2022,USD,11279 Loytan St,Jacksonville,Duval,904-775-4480,ahoneywell@honeywell.com,A00390
510-901-7640,Dominque,Dickerson,CA,30.0,94545,2022-5-9,3,1140,0.0,6500,7640.0,True,False,True,True,2022,USD,69 Marquette Ave,Hayward,Alameda,510-993-3758,dominque.dickerson@dickerson.org,A00391
216-733-8494,Lettie,Isenhower,OH,10.5,44122,2022-5-9,3,700,0.0,4500,5200.0,True,False,True,False,2022,USD,70 W Main St,Beachwood,Cuyahoga,216-657-7668,lettie_isenhower@yahoo.com,A00392
817-451-3518,Myra,Munns,TX,26.5,76040,2022-5-20,1,1000,0.0,3500,4500.0,True,False,False,False,2022,USD,461 Prospect Pl #316,Euless,Tarrant,817-914-7518,mmunns@cox.net,A00393
310-968-1219,Stephaine,Barfield,CA,62.5,90247,2022-5-14,2,650,0.0,5500,6150.0,False,False,True,True,2022,USA,47154 Whipple Ave Nw,Gardena,Los Angeles,310-774-7643,stephaine@barfield.com,A00394
847-957-4614,Lai,Gato,IL,7.5,60201,2022-5-26,3,1100,0.85,3500,5535.0,True,True,False,True,2022,USA,37 Alabama Ave,Evanston,Cook,847-728-7286,lai.gato@gato.org,A00395
330-700-2312,Stephen,Emigh,OH,1.5,44302,2022-5-16,1,1450,0.0,2500,3950.0,True,False,False,True,2022,USA,3777 E Richmond St #900,Akron,Summit,330-537-5358,stephen_emigh@hotmail.com,A00396
215-228-8264,Tyra,Shields,PA,5.5,19106,2022-5-25,2,1450,0.0,2500,3950.0,True,False,False,True,2022,USD,562 Fort Worth Ave,Philadelphia,Philadelphia,215-255-1641,tshields@gmail.com,A00397
650-216-5075,Tammara,Wardrip,CA,3.5,94010,2022-5-18,2,1490,0.0,4500,5990.0,True,False,False,False,2022,USD,4800 Black Horse Pike,Burlingame,San Mateo,650-803-1936,twardrip@cox.net,A00398
626-696-2777,Cory,Gibes,CA,51.5,91776,2022-5-13,1,770,0.0,3500,4270.0,True,False,True,False,2022,USD,83649 W Belmont Ave,San Gabriel,Los Angeles,626-572-1096,cory.gibes@gmail.com,A00399
254-205-1422,Danica,Bruschke,TX,11.5,76708,2022-5-18,1,1300,0.0,2500,3800.0,True,False,False,False,2022,USD,840 15th Ave,Waco,McLennan,254-782-8569,danica_bruschke@gmail.com,A00400
907-914-9482,Wilda,Giguere,AK,3.5,99501,2022-5-17,1,1140,0.85,5500,7609.0,True,True,False,True,2022,USA,1747 Calle Amanecer #2,Anchorage,Anchorage,907-870-5536,wilda@cox.net,A00401
408-440-8447,Elvera,Benimadho,CA,11.5,95110,2022-5-5,1,1420,0.0,2500,3920.0,True,False,False,True,2022,USD,9385 Charity St #840,San Jose,Santa Clara,408-703-8505,elvera.benimadho@cox.net,A00402
510-452-4835,Carma,Vanheusen,CA,8.5,94577,2022-5-8,1,1430,0.0,4500,5930.0,True,False,False,False,2022,USA,8556 Central Hwy,San Leandro,Alameda,510-503-7169,carma@cox.net,A00403
317-472-2412,Malinda,Hochard,IN,1.5,46202,2022-5-22,3,1310,0.0,2500,3810.0,True,False,True,False,2022,USD,955 Riverside Ave,Indianapolis,Marion,317-722-5066,malinda.hochard@yahoo.com,A00404
307-279-3793,Natalie,Fern,WY,2.5,82901,2022-5-10,1,1090,0.85,6500,8516.5,True,True,False,False,2022,USD,7140 University Ave,Rock Springs,Sweetwater,307-704-8713,natalie.fern@hotmail.com,A00405
703-475-7568,Lisha,Centini,VA,2.5,22102,2022-5-5,3,1120,0.0,2500,3620.0,True,False,True,True,2022,USD,64 5th Ave #1153,Mc Lean,Fairfax,703-235-3937,lisha@centini.org,A00406
504-946-1807,Arlene,Klusman,LA,1.5,70112,2022-5-21,2,1440,0.85,4500,7164.0,True,True,False,False,2022,USA,483 Secor Rd,New Orleans,Orleans,504-710-5840,arlene_klusman@gmail.com,A00407
303-521-9860,Alease,Buemi,CO,3.0,80303,2022-5-23,3,1300,0.0,5500,6800.0,True,False,False,False,2022,USD,952 Webbs Chapel Rd,Boulder,Boulder,303-301-4946,alease@buemi.com,A00408
510-472-7758,Louisa,Cronauer,CA,42.0,94577,2022-5-19,1,930,0.0,5500,6430.0,True,False,True,True,2022,USD,524 Louisiana Ave Nw,San Leandro,Alameda,510-828-7047,louisa@cronauer.com,A00409
808-475-2310,Angella,Cetta,HI,5.5,96817,2022-5-10      ,2,690,0.0,5500,6190.0,True,False,True,True,2022,USD,185 Blackstone Bldge,Honolulu,Honolulu,808-892-7943,angella.cetta@hotmail.com,A00410
952-938-9457,Cyndy,Goldammer,MN,5.5,55337,2022-6-15,3,1150,0.85,6500,8627.5,True,True,True,True,2022,USD,170 Wyoming Ave,Burnsville,Dakota,952-334-9408,cgoldammer@cox.net,A00411
336-497-4407,Rosio,Cork,NC,7.5,27263,2022-6-20,3,1270,0.0,5500,6770.0,True,False,True,True,2022,USD,10th St W,High Point,Guilford,336-243-5659,rosio.cork@gmail.com,A00412
516-365-7266,Celeste,Korando,NY,29.0,11563,2022-6-25,1,920,0.0,6500,7420.0,False,False,False,True,2022,USD,854 W Pinhook Rd,Lynbrook,Nassau,516-509-2347,ckorando@hotmail.com,A00413
503-909-7167,Twana,Felger,OR,7.5,97224,2022-6-18,3,540,0.0,3500,4040.0,True,False,True,False,2022,USA,274 Commerce Way,Portland,Washington,503-939-3153,twana.felger@felger.org,A00414
608-942-8836,Estrella,Samu,WI,7.5,53511,2022-6-1,2,960,0.0,5500,6460.0,True,False,False,False,2022,USA,64 Lakeview Ave,Beloit,Rock,608-976-7199,estrella@aol.com,A00415
508-843-1426,Donte,Kines,MA,6.5,1602,2022-6-6,3,890,0.0,3500,4390.0,False,False,True,False,2022,USA,764 Aspen St,Worcester,Worcester,508-429-8576,dkines@hotmail.com,A00416
305-304-6573,Tiffiny,Steffens,FL,36.5,33133,2022-6-21,2,840,0.85,3500,5054.0,True,True,True,False,2022,USD,346 Sierra Rd,Miami,Miami-Dade,305-385-9695,tiffiny_steffens@cox.net,A00417
814-299-2877,Edna,Micel,PA,26.5,16502,2022-6-23,1,740,0.0,6500,7240.0,False,False,False,True,2022,USD,555 Main St,Erie,Erie,814-460-2655,emiceli@miceli.org,A00418
972-742-4000,Sue,Kownacki,TX,23.0,75149,2022-6-19,1,1100,0.0,3500,4600.0,True,False,False,True,2022,USD,654 Se 3rd Ave,Mesquite,Dallas,972-666-3413,sue.kow@aol.com,A00419
931-739-1551,Jenna,Shin,MO,10.5,63103,2022-6-11,1,700,0.85,3500,4795.0,True,True,False,False,2022,USD,1415 Olive St,Saint Louis,Saint Louis,931-273-8709,jenna_shin@shin.com,A00420
973-284-4048,Rolland,Francescon,NJ,2.5,7501,2022-6-29,1,1490,0.85,4500,7256.5,True,True,True,False,2022,USD,2726 Charcot Ave,Paterson,Passaic,973-649-2922,rolland@cox.net,A00421
305-575-8481,Pamella,Schmierer,FL,3.0,33030,2022-6-16,3,1470,0.0,6500,7970.0,True,False,False,False,2022,USD,5161 Dorsett Rd,Homestead,Miami-Dade,305-420-8970,pamella.schmierer@scr.org,A00422
410-916-8015,Glory,Kulzer,MD,5.5,21117,2022-6-18,2,1200,0.85,2500,4720.0,True,True,False,False,2022,USD,55892 Jacksonville Rd,Owings Mills,Baltimore,410-224-9462,gkulzer@kulzer.org,A00423
805-638-6617,Shawna,Palaspas,CA,14.0,91362,2022-6-10,1,1410,0.0,2500,3910.0,True,False,True,False,2022,USD,732 N Cleveland Massillon Rd,Thousand Oaks,Ventura,805-275-3566,shawna_palaspas@hotmail.com,A00424
808-240-5168,Brandon,Callaro,HI,3.5,96819,2022-6-6,1,830,0.0,2500,3330.0,True,False,False,True,2022,USD,964 Benton Dr,Honolulu,Honolulu,808-215-6832,brandon_callaro@hotmail.com,A00425
229-365-9658,Scarlet,Cartan,GA,1.5,31701,2022-6-22,3,1450,0.0,4500,5950.0,True,False,False,True,2022,USD,9390 S Howell Ave,Albany,Dougherty,229-735-3378,scarlet.cartan@yahoo.com,A00426
617-697-6024,Oretha,Menter,MA,2.5,2210,2022-6-10,3,1090,0.0,5500,6590.0,True,False,False,True,2022,USA,835 County Center Dr #647,Boston,Suffolk,617-418-5043,oretha_menter@yahoo.com,A00427
201-995-3149,Tessa,Smith,NJ,28.5,7601,2022-6-15,3,690,0.85,5500,6776.5,False,True,False,True,2022,USD,4646 Kaahumanu St,Hackensack,Bergen,201-672-1553,tsmith@aol.com,A00428
650-247-2625,Xuan,Rochin,CA,19.5,94403,2022-6-25,1,1370,0.0,4500,5870.0,True,False,False,False,2022,USD,840 Monroe St,San Mateo,San Mateo,650-933-5072,xuan@gmail.com,A00429
909-589-1693,Lindsey,Dilello,CA,60.5,91761,2022-6-8,1,660,0.0,6500,7160.0,False,False,False,False,2022,USD,2777 Leaders Heights Rd,Ontario,San Bernardino,909-639-9887,lindsey.dilello@hotmail.com,A00430
378-938-7262,Iris,Griffin,NV,6.5,89121,2022-6-21,3,740,0.0,6500,7240.0,False,False,False,True,2022,USD,2655 E Desert Inn Rd,Las Vegas,Clark,785-347-1805,griffin_iris@yahool.com,A00431
578-938-7262,Lanna,Cross,MO,4.5,64106,2022-6-11,2,1140,0.0,4500,5640.0,True,False,False,True,2022,USD,615 E 13th St,Kansas City,Jackson,916-920-3571,lanna_cross@aol.com,A00432
370-338-7262,Elbert,Sampson,GA,7.5,30303,2022-6-10,1,990,0.0,4500,5490.0,True,False,True,True,2022,USD,130 Peachtree,Atlanta,Fulton,386-248-4118,sampson.el@gmail.com,A00433
378-938-4562,Doyle,Chen,TX,1.5,77008,2022-6-10,2,1460,0.0,2500,3960.0,True,False,False,False,2022,USA,1127 N Shepherd Dr,Houston,Harris,202-646-7516,chendoy@kmg.edu,A00434
376-376-0089,Jonas,Chambers,IL,12.0,60620,2022-6-13,2,760,0.85,3500,4906.0,False,True,True,True,2022,USD,8058 S Halsted St,Chicago,Cook,415-423-3294,chambers_jon@gmail.com,A00435
378-222-7262,Annette,Mays,IL,9.5,60661,2022-6-1,3,1070,0.85,5500,7479.5,True,True,False,False,2022,USD,2210 W Taylor St,Chicago,Cook,659-973-1415,maysane@aol.com,A00436
378-222-1492,Lavern,Vaughan,FL,20.0,33125,2022-6-26,1,1110,0.0,5500,6610.0,True,False,False,True,2022,USA,1881 NW 7th St,Miami,Miami-Dade,350-936-9795,lavern@yahoo.com,A00437
378-333-7262,Freida,Levine,TX,38.5,75211,2022-6-2,2,730,0.0,5500,6230.0,False,False,True,False,2022,USA,4230 W Illinois Ave,Dallas,Dallas,240-549-5397,levie_fre@htp.edu,A00438
378-244-7262,Krista,Gray,TN,2.5,38103,2022-6-21,2,1120,0.0,3500,4620.0,True,False,True,True,2022,USD,201 Poplar Ave,Memphis,Shelby,781-290-6913,gray.kris@hotmail.com,A00439
399-222-7262,Donna,Avila,TX,40.5,77076,2022-6-11,1,640,0.0,5500,6140.0,True,False,True,True,2022,USA,203 E Little York Rd,Houston,Harris,483-626-9332,avila_donna@aol.com,A00440
378-999-7262,Alma,Medina,AZ,4.5,85016,2022-6-11,3,950,0.0,2500,3450.0,False,False,True,True,2022,USD,2210 E Monte Vista,Phoenix,Maricopa,518-511-6591,medina_alma@yahoo.com,A00441
378-261-7262,Newton,Donovan,MO,12.5,63112,2022-6-17,2,630,0.85,2500,3665.5,True,True,True,True,2022,USD,5595 Grand Dr,St Louis,St.Louis,793-231-3799,donovan@learn.org,A00442
378-704-7262,Gina,Sellers,AZ,2.5,85029,2022-6-21,3,1250,0.0,5500,6750.0,True,False,False,True,2022,USD,11051 N Black Canyon Hwy,Phoenix,Maricopa,286-679-1652,sellersg@hotmail.com,A00443
178-285-7262,Eliseo,Charles,PA,9.5,19104,2022-6-10,2,1390,0.0,6500,7890.0,True,False,True,False,2022,USD,4021 Parkside Ave,Philadelphia,Philadelphia,255-306-5075,charles.eli@htp.edu,A00444
376-376-0089,Jonas,Chambers,IL,12.0,60620,2022-6-13,2,760,0.85,3500,4906.0,False,True,True,True,2022,USD,8058 S Halsted St,Chicago,Cook,415-423-3294,chambers.jon@gmail.com,A00435
778-322-7262,Alan,Burns,FL,31.5,32801,2022-6-19,2,980,0.85,5500,7313.0,True,True,False,True,2022,USD,101 E Central Blvd,Orlando,Orange,870-703-0178,burns_alan@aol.com,A00445
249-347-4232,Toby,Taylor,TX,14.0,78701,2022-6-8,2,1280,0.85,3500,5868.0,True,True,True,False,2022,USA,E 7th St,Austin,Travis,422-373-0780,toby_taylor@gmail.com,A00446
709-216-6994,Adam,Snow,TX,16.5,78701,2022-6-9  ,2,1230,0.0,2500,3730.0,True,False,True,False,2022,USA,903 San Jacinto Blvd,Austin,Travis,484-683-4265,adam_s62@yahoo.com,A00447
494-757-8440,Donald,Alvarado,MD,9.5,21230,2022-6-20,2,1020,0.0,5500,6520.0,True,False,False,False,2022,USA,2921 Stranden Rd,Baltimore,Baltimore,403-426-0936,donald_alv@gmail.com,A00448
344-548-2646,Iris,Campbell,NC,2.5,28202,2022-6-11,1,1430,0.0,2500,3930.0,True,False,True,False,2022,USA,222 E 3rd St,Charlotte,Mecklenburg,327-887-5941,iris49@gmail.com,A00449
927-253-7911,Lea,Pittman,NC,13.5,28217,2022-6-15,3,910,0.85,5500,7183.5,True,True,False,True,2022,USA,4800 S Tryon St,Charlotte,Mecklenburg,664-378-7149,lea_pittman@hotmail.com,A00450
327-551-5941,Charlene,Hamilton,CA,6.0,95407,2022-1-14,3,1470,0.0,6500,7970.0,True,False,False,False,2022,USD,985 E 6th Ave,Santa Rosa,Sonoma,707-300-1771,charlene.hamilton@hotmail.com,D00448
327-887-5941,Geoffrey,Smith,IL,1.0,60067,2022-1-27,2,1630,0.0,2500,4130.0,True,False,True,False,2022,USD,7 West Ave #1,Palatine,Cook,847-222-1734,geoffrey@gmail.com,D00449
327-887-7441,Stevie,Westerbeck,CA,53.5,92626,2022-1-8   ,2,760,0.0,5500,6260.0,True,False,True,False,2022,USD,26659 N 13th St,Costa Mesa,Orange,949-867-4077,stevie.westerbeck@yahoo.com,D00450
327-887-6641,Pamella,Fortino,CO,5.0,80212,2022-2-13,1,1170,0.0,4500,5670.0,True,False,False,True,2022,USA,669 Packerland Dr #1438,Denver,Denver,303-404-2210,pamella@fortino.com,D00451
327-333-5941,Harrison,Haufler,CT,4.0,6515,2022-12-2,2,1090,0.0,6500,7590.0,True,False,True,True,2022,USD,759 Eldora St,New Haven,New Haven,203-801-6193,hhaufler@hotmail.com,D00452
388-887-5941,Johnna,Engelberg,WA,3.0,98021,2022-2-17,2,880,0.0,5500,6380.0,False,False,False,True,2022,USD,5 S Colorado Blvd,Bothell,Snohomish,425-986-7573,jengelberg@engelberg.org,D00453
478-087-5941,Buddy,Cloney,OH,3.0,44136,2022-2-9,3,1270,0.0,2500,3770.0,True,False,False,True,2022,USD,944 Gaither Dr,Strongsville,Cuyahoga,440-989-5826,buddy.cloney@yahoo.com,D00454
327-087-7741,Dalene,Riden,NH,1.0,3865,2022-12-5,1,1510,0.0,6500,8010.0,True,False,True,True,2022,USD,66552 Malone Rd,Plaistow,Rockingham,603-315-6839,dalene.riden@aol.com,D00455
300-867-5941,Jerry,Zurcher,FL,8.0,32937,2022-2-16,3,1310,0.0,4500,5810.0,True,False,True,True,2022,USD,77 Massillon Rd #822,Satellite Beach,Brevard,321-518-5938,jzurcher@zurcher.org,D00456
327-012-5941,Haydee,Denooyer,NY,25.0,10016,2022-2-6,1,1020,0.0,6500,7520.0,True,False,True,False,2022,USD,25346 New Rd,New York,New York,212-792-8658,hdenooyer@denooyer.org,D00457
327-887-5141,Joseph,Cryer,CA,25.0,92647,2022-2-13,2,1180,0.0,6500,7680.0,True,False,True,False,2022,USD,60 Fillmore Ave,Huntington Beach,Orange,714-584-2237,joseph_cryer@cox.net,D00458
307-877-5941,Deonna,Kippley,MI,5.0,48075,2022-2-9,2,1050,0.0,4500,5550.0,True,False,True,False,2022,USD,57 Haven Ave #90,Southfield,Oakland,248-913-4677,deonna_kippley@hotmail.com,D00459
327-800-5941,Raymon,Calvaresi,IN,5.0,46222,2022-2-27,2,1190,0.85,5500,7701.5,True,True,False,False,2022,USD,6538 E Pomona St #60,Indianapolis,Marion,317-825-4724,raymon.calvaresi@gmail.com,D00460
327-811-5941,Alecia,Bubash,TX,25.0,76301,2022-2-21,1,1070,0.0,6500,7570.0,True,False,False,True,2022,USD,6535 Joyce St,Wichita Falls,Wichita,940-276-7922,alecia@aol.com,D00461
388-887-5941,Marta,Layous,CT,1.0,6473,2022-2-22,1,1650,0.85,5500,8552.5,True,True,True,False,2022,USD,78112 Morris Ave,North Haven,New Haven,203-721-3388,mlayous@hotmail.com,D00462
370-887-2941,Detra,Coyier,MD,1.0,21001,2022-2-4,1,1540,0.0,3500,5040.0,True,False,False,False,2022,USD,96950 Hidden Ln,Aberdeen,Harford,410-739-9543,detra@aol.com,D00463
555-887-5941,Terrilyn,Rodeigues,LA,3.0,70130,2022-2-4,2,1320,0.0,2500,3820.0,True,False,False,False,2022,USD,3718 S Main St,New Orleans,Orleans,504-463-4384,terrilyn.rodeigues@cox.net,D00464
388-087-5731,Salome,Lacovara,VA,1.0,23219,2022-2-25,1,1180,0.0,3500,4680.0,True,False,False,True,2022,USD,9677 Commerce Dr,Richmond,Richmond City,804-550-5097,slacovara@gmail.com,D00465
326-410-5941,Garry,Keetch,PA,1.0,18966,2022-2-27,2,1630,0.0,2500,4130.0,True,False,True,False,2022,USD,5 Green Pond Rd #4,Southampton,Bucks,215-979-8776,garry_keetch@hotmail.com,D00466
327-777-594,Matthew,Neither,MN,9.0,55379,2022-2-24,2,820,0.85,3500,5017.0,False,True,False,False,2022,USD,636 Commerce Dr #42,Shakopee,Scott,952-651-7597,1mneither@yahoo.com,D00467
327-887-4341,Theodora,Restrepo,FL,25.5,33136,2022-2-12,2,1060,0.85,5500,7461.0,True,True,False,True,2022,USD,42744 Hamann Industrial Pky #82,Miami,Miami-Dade,305-936-8226,theodora.res@restrepo.com,D00468
660-737-5941,Noah,Kalafatis,WI,1.0,53209,2022-2-24,1,1220,0.0,2500,3720.0,True,False,True,False,2022,USD,1950 5th Ave,Milwaukee,Milwaukee,414-263-5287,noah.kalafatis@aol.com,D00469
327-333-0941,Carmen,Sweigard,NJ,1.0,8873,2022-2-4,1,1560,0.0,3500,5060.0,True,False,True,False,2022,USD,61304 N French Rd,Somerset,Somerset,732-941-2621,csweigard@sweigard.com,D00470
327-555-5941,Lavonda,Henges,ND,1.0,58102,2022-2-2,3,1190,0.85,5500,7701.5,True,True,False,True,2022,USD,87 Imperial Ct #79,Fargo,Cass,701-898-2154,lavonda@cox.net,D00471
645-537-2262,Edgar,Gallagher,MD,2.5,21210,2022-6-1,2,1470,0.0,6500,7970.0,True,False,True,False,2022,USD,121 Mcmechen St,Baltimore,Baltimore,439-664-8344,edgar_gal@hotmail.com,A00451
